ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-07-28 04:38:37,457021936234569.7,201252366429428.94,706112546839536.1,203923089661430.6,707604329143764.2,-2454366619715.617,-2454366619715.617,-2454366619715.617,21903191760.116497,21903191760.116497,21903191760.116497,-2476269811475.7334,-2476269811475.7334,-2476269811475.7334,0.0,0.0,0.0,449063122901500.7
2026-07-28 05:38:37,457043000014729.3,200686966766633.97,704741505866552.8,203756856217810.5,707578807606060.0,-2417339917383.8433,-2417339917383.8433,-2417339917383.8433,59929191397.74151,59929191397.74151,59929191397.74151,-2477269108781.585,-2477269108781.585,-2477269108781.585,0.0,0.0,0.0,449121213383992.1
2026-07-28 06:38:37,457064063794888.94,201645288795848.38,703723860740559.4,203590622774190.4,707553286068355.9,-2399803827063.9526,-2399803827063.9526,-2399803827063.9526,78510073354.69003,78510073354.69003,78510073354.69003,-2478313900418.6426,-2478313900418.6426,-2478313900418.6426,0.0,0.0,0.0,449159813254471.6
2026-07-28 07:38:37,457085127575048.6,201089952769185.28,705528426174269.5,203424389330570.44,707527764530651.9,-2416071797786.357,-2416071797786.357,-2416071797786.357,63324077527.07652,63324077527.07652,63324077527.07652,-2479395875313.433,-2479395875313.433,-2479395875313.433,0.0,0.0,0.0,449164609063908.9
2026-07-28 08:38:37,457106191355208.4,200422076814324.78,705707534368529.0,203258155886950.47,707492319854102.8,-2454905296149.2397,-2454905296149.2397,-2454905296149.2397,25601260662.65272,25601260662.65272,25601260662.65272,-2480506556811.8926,-2480506556811.8926,-2480506556811.8926,0.0,0.0,0.0,449146839345705.75
2026-07-28 09:38:37,457127255135368.0,200414649739342.97,704847139052925.0,203091922443330.38,707493720128815.5,-2489945803303.28,-2489945803303.28,-2489945803303.28,-8308452064.177846,-8308452064.177846,-8308452064.177846,-2481637351239.102,-2481637351239.102,-2481637351239.102,0.0,0.0,0.0,449132862618711.4
2026-07-28 10:38:37,457148318915527.6,201248721052392.84,705811765729544.6,202925688999710.3,707670949620722.0,-2502727029773.387,-2502727029773.387,-2502727029773.387,-19947432872.012333,-19947432872.012333,-19947432872.012333,-2482779596901.375,-2482779596901.375,-2482779596901.375,0.0,0.0,0.0,449141145172400.9
2026-07-28 11:38:37,457169382695687.3,201591851187093.3,707319818795448.0,202759455556090.34,707848179112628.6,-2496686643737.083,-2496686643737.083,-2496686643737.083,-12762030475.553602,-12762030475.553602,-12762030475.553602,-2483924613261.53,-2483924613261.53,-2483924613261.53,0.0,0.0,0.0,449168249338596.9
2026-07-28 12:38:37,457190446475847.06,199626687072952.12,707140049601079.0,202593222112470.38,708025408604535.2,-2490055947177.0317,-2490055947177.0317,-2490055947177.0317,-4992197154.007006,-4992197154.007006,-4992197154.007006,-2485063750023.0244,-2485063750023.0244,-2485063750023.0244,0.0,0.0,0.0,449195943815316.6
2026-07-28 13:38:37,457211510256006.7,199834223308739.75,705118865528154.5,202426988668850.3,708202638096441.8,-2496135396542.351,-2496135396542.351,-2496135396542.351,-9946960695.784378,-9946960695.784378,-9946960695.784378,-2486188435846.5664,-2486188435846.5664,-2486188435846.5664,0.0,0.0,0.0,449210928146110.94
2026-07-28 14:38:37,457232574036166.3,201023099651404.2,706151924588250.0,202260755225230.25,708379867588348.2,-2510923996888.014,-2510923996888.014,-2510923996888.014,-23633770456.735435,-23633770456.735435,-23633770456.735435,-2487290226431.279,-2487290226431.279,-2487290226431.279,0.0,0.0,0.0,449217203325924.94
