time_index,Actual_TB,ARIMA_TB,MLP_TB,LSTM_TB,GRU_TB,PINT_TB,TFKAN_TB,EXP_TB,PROPHET_TB,MOE_TB
183,378.15218245632,377.48371012857746,378.681192662752,376.869999920864,377.7087870584,377.612558976736,375.57172494512,376.5801576152015,378.551718493925,378.0788269042969
184,378.16731549072,377.5023228743551,378.703597586144,376.92336038064,377.728044680928,377.622776039136,375.567366276832,376.5942037115041,378.5888381235461,378.10150146484375
185,378.37000643632,377.5209356201329,378.784655656672,377.082778797792,377.747709937376,377.633177126624,375.645436954336,376.6082498078067,378.63225080666325,378.1701354980469
186,378.44602952192,377.5395483659106,378.841773164256,377.15310862512,377.80426907824,377.6455710328,375.690715514592,376.6222959041093,378.6635443838212,378.21795654296875
187,378.47182167072,377.5581611116883,378.898445551328,377.186429486816,377.844862600928,377.661130327776,375.707128743648,376.63634200041196,378.67675626867145,378.25714111328125
188,378.47476327312,377.57677385746604,378.931840075488,377.242498156256,377.866065069792,377.679692482272,375.704794744544,376.65038809671455,378.6861008000636,378.28387451171875
189,378.47447246832,377.5953866032438,378.955548903136,377.309217736416,377.877768750816,377.700185327328,375.69508270256,376.6644341930172,378.7132424446066,378.30731201171875
190,378.45543593872,377.6139993490216,378.999321183968,377.34150758576,377.88815515824,377.721502090976,375.734201927392,376.6784802893198,378.76558098894157,378.3427734375
191,378.46220274272,377.63261209479924,379.02881185968,377.349230085856,377.897526281952,377.742612547296,375.749062608608,376.69252638562244,378.8266972569056,378.3675537109375
192,378.46588254192,377.651224840577,379.038719330016,377.352513439456,377.916337473248,377.763441198816,375.739459356384,376.70657248192504,378.86898566203536,378.37945556640625
193,378.45615176592,377.66983758635473,379.039988631264,377.358928627424,377.93623236784,377.78394112176,375.726456620768,376.72061857822763,378.8775718132508,378.38409423828125
194,378.44621966352,377.68845033213245,379.049425815264,377.366375089888,377.952262997728,377.803562075872,375.727687255776,376.7346646745302,378.86308270340993,378.391357421875
195,378.43545988592,377.70706307791016,379.061662172896,377.371678525152,377.966414579424,377.821944661728,375.718849726176,376.7487107708329,378.85176811896673,378.3992004394531
196,378.40529448032,377.72567582368794,379.072480855776,377.374530651872,377.979745126112,377.838842726112,375.719942735584,376.7627568671355,378.8625458861062,378.40875244140625
197,378.37971484272,377.74428856946565,379.089701619424,377.374966073056,377.988525639392,377.853827663584,375.714701821664,376.7768029634381,378.8925342507399,378.4222717285156
198,378.34988498112,377.76290131524337,379.094365685472,377.375637161696,377.997355435744,377.866921756384,375.703856531168,376.79084905974076,378.92364865808884,378.42919921875
199,378.34892308832,377.78151406102114,379.08488708272,377.374928848608,378.005886125792,377.877766915808,375.69090805936,376.80489515604336,378.9422458453855,378.427734375
200,378.34869939232,377.8001268067988,379.085002950368,377.3737539192,378.020938172128,377.886651238112,375.681377945312,376.81894125234595,378.95189520987117,378.4307861328125
201,378.35026526432,377.8187395525766,379.090804721376,377.373650634464,378.037694416608,377.894020105952,375.675320059616,376.83298734864854,378.9674217720082,378.43780517578125
202,378.33480787072,377.8373522983543,379.110101141216,377.373163308768,378.054345017056,377.900037097184,375.681177667296,376.8470334449512,378.99765746187626,378.45361328125
203,378.33659743872,377.855965044132,379.116353275616,377.369907218144,378.0666660472,377.904592635616,375.673726879456,376.8610795412538,379.03544461044623,378.46209716796875
204,378.33390190192,377.8745777899097,379.127173007072,377.366440625888,378.08166854832,377.908186105568,375.679929730784,376.87512563755644,379.06518214940075,378.47314453125
205,378.34528802832,377.8931905356875,379.126597863136,377.363192923872,378.096866871008,377.911026435808,375.68309747888,376.8891717338591,379.07977213533843,378.4770812988281
206,378.37366386592,377.9118032814652,379.130739738336,377.360884745952,378.115157182176,377.913451529952,375.689002665696,376.9032178301617,379.0889095729967,378.48333740234375
207,378.40005999392,377.9304160272429,379.138264844,377.36500224176,378.13786304688,377.916094990048,375.692658132704,376.91726392646433,379.10960425995245,378.4932861328125
208,378.42802199392,377.9490287730207,379.15479826608,377.418236085984,378.160735635168,377.919330371296,375.68994992304,376.93131002276687,379.1483816255797,378.51416015625
209,378.61499829552,377.96764151879836,379.246858520288,377.599902664416,378.183230736096,377.923466479328,375.792704210656,376.9453561190695,379.19370689900404,378.5931396484375
210,378.66464762272,377.98625426457613,379.312034334432,377.69218154672,378.236704704224,377.929772091104,375.832270915296,376.9594022153721,379.2271964197277,378.6463317871094
211,378.68469078432,378.00486701035385,379.3620964984,377.72155478192,378.270162929376,377.939291850464,375.849618818784,376.97344831167476,379.24292824761113,378.6806640625
212,378.69999159072,378.02347975613156,379.388058715872,377.736798717664,378.288626255584,377.95177357488,375.845120689888,376.98749440797735,379.2551495061995,378.69891357421875
213,378.72969841952,378.04209250190934,379.394779563744,377.751337486048,378.304828589792,377.966674626272,375.832015455968,377.00154050428,379.28555493968224,378.70880126953125
214,378.74159904672,378.06070524768705,379.42127812784,377.767805896416,378.326784460512,377.983599953632,375.85513013424,377.01558660058265,379.34155198504146,378.7337646484375
215,378.97529425792,378.0793179934648,379.454725605088,377.792136005344,378.347850352352,378.002039162592,375.869618702048,377.0296326968852,379.40671455522295,378.76318359375
216,378.99238463232,378.0979307392425,379.50471856304,377.808086943456,378.411229955808,378.024817116896,375.883501455072,377.04367879318784,379.4535027427304,378.8014221191406
217,378.96395287072,378.11654348502026,379.541436024544,377.81595938992,378.441964242656,378.05075521712,375.87736584368,377.05772488949043,379.4670626226036,378.8249816894531
218,378.92072361872,378.135156230798,379.564615321312,377.817134057184,378.44546805936,378.078229743328,375.853326190304,377.0717709857931,379.4580587771831,378.8356628417969
219,378.92456000512,378.1537689765757,379.556682319584,377.8110756472,378.439084328672,378.10559705264,375.8071125624,377.0858170820957,379.45276672582787,378.8287048339844
220,378.93260187632,378.17238172235346,379.578612762336,377.801900345056,378.450030413536,378.132349896416,375.838412687072,377.0998631783983,379.47011661630177,378.84503173828125
221,378.95630246752,378.1909944681312,379.621271979744,377.795150923488,378.470598231776,378.158351435488,375.840645236448,377.1139092747009,379.5072468741445,378.87158203125
222,378.95007253392,378.2096072139089,379.637103380192,377.792468141792,378.494902650592,378.183624476384,375.840088180448,377.12795537100357,379.5460642462791,378.88623046875
223,378.94892049952,378.2282199596866,379.626551035616,377.793444103904,378.511858124512,378.207817221856,375.818891609824,377.1420014673061,379.57296316570023,378.8856201171875
224,378.98251963872,378.2468327054644,379.636446447328,377.793709655776,378.526777788128,378.230518367968,375.818146989792,377.15604756360875,379.59154414013165,378.8951416015625
225,379.06305019872,378.26544545124204,379.65498736816,377.794916304608,378.548912178912,378.252211046112,375.82096097456,377.1700936599114,379.61664336298327,378.9102783203125
226,379.14248464832,378.2840581970198,379.692285740768,377.797563959008,378.58260869296,378.274048427744,375.837421389536,377.184139756214,379.6571033576024,378.9376525878906
227,379.25862761152,378.3026709427976,379.744775882464,377.802826761952,378.617663112928,378.297059428064,375.857839261408,377.19818585251664,379.7057665680779,378.973388671875
228,379.33674225472,378.32128368857525,379.784407336672,377.80848828592,378.658670298848,378.322342692576,375.879827637984,377.21223194881924,379.7470411761319,379.00323486328125
229,379.41539376832,378.339896434353,379.82477279408,377.817065113312,378.692832904928,378.350229309152,375.884763809504,377.2262780451219,379.7738450004217,379.0303955078125
230,379.48156304512,378.35850918013074,379.881650702048,377.828573497056,378.725237049056,378.380756764384,375.903771477728,377.2403241414244,379.795886283432,379.0657043457031
231,379.58958584352,378.37712192590845,379.911157630688,377.84352121008,378.756207789792,378.413629621984,375.918552205024,377.2543702377271,379.8301888568165,379.08966064453125
232,379.65067722112,378.39573467168617,379.967254873824,377.876585957088,378.797090719456,378.44935565488,375.942800131808,377.26841633402967,379.8832487557803,379.13067626953125
233,379.91100344112,378.41434741746394,380.070986827488,377.9657799288,378.830635714272,378.487470343904,376.03927515312,377.2824624303323,379.9435236096014,379.20428466796875
234,380.05489589312,378.4329601632416,380.151203415776,377.989841602272,378.904346937056,378.52950094,376.083729008352,377.2965085266349,379.99262794082085,379.2589111328125
235,380.12079673472,378.4515729090194,380.224168576736,378.002022123232,378.970725467872,378.576894478048,376.106336569056,377.31055462293756,380.0246464063255,379.30511474609375
236,380.20656178112,378.47018565479715,380.300947932896,378.008086824672,379.002578061024,378.628655335136,376.138516448992,377.3246007192402,380.0538342280175,379.3494567871094
237,380.27596346512,378.4887984005748,380.351023204064,378.018597226208,379.027799459552,378.684032730848,376.145222878944,377.3386468155428,380.1018654414593,379.3813781738281
238,380.30442878112,378.5074111463526,380.440793368288,378.052275390176,379.050920560352,378.741936146144,376.176842557152,377.3526929118454,380.17612031754396,379.43682861328125
239,380.51405430272,378.5260238921303,380.57834766512,378.160455141088,379.06537046192,378.801054861024,376.367738046176,377.366739008148,380.26014395067034,379.5337829589844
240,380.52916496752,378.544636637908,380.649081456352,378.161803085536,379.125594900192,378.861365806816,376.403713902304,377.38078510445064,380.3263910614984,379.5802917480469
241,380.52074281312,378.56324938368573,380.696091215584,378.152563295968,379.150579844832,378.923042522848,376.399466645216,377.39483120075323,380.35996122752016,379.60614013671875
242,380.46263777712,378.5818621294635,380.700107261664,378.1454468728,379.152778708704,378.984655800032,376.383100733152,377.4088772970559,380.37153640533705,379.60906982421875
243,380.43306516592,378.60047487524116,380.709397120736,378.14054740144,379.139621701344,379.044100622048,376.343314089696,377.4229233933585,380.3873685091207,379.61126708984375
244,380.42614177472,378.61908762101893,380.730033096416,378.132177667808,379.137077855968,379.09978472624,376.364379719392,377.4369694896611,380.42634308869765,379.626708984375
245,380.58247172432,378.6377003667967,380.783764227808,378.12242014384,379.1504021112,379.151260894944,376.375638542048,377.45101558596366,380.4855364639995,379.6578369140625
246,381.05436962112,378.65631311257437,380.835259795168,378.10933522608,379.201238648544,379.200850151136,376.413289498336,377.4650616822663,380.54684081366406,379.69342041015625
247,381.16480833632,378.67492585835214,380.931441477344,378.105794709216,379.303269287648,379.255881516768,376.44413100208,377.47910777856896,380.59661300255925,379.7503662109375
248,381.51227533312,378.69353860412986,381.060902864608,378.10625372336,379.371874993888,379.315904628448,376.480483296992,377.49315387487155,380.63842411047773,379.81781005859375
249,381.95234128912,378.7121513499076,381.155716155104,378.1067871864,379.469936248544,379.38396979376,376.568563156704,377.5071999711742,380.6870708402096,379.87896728515625
250,382.43823137072,378.7307640956853,381.28890470576,378.101593589472,379.591259637472,379.463553042144,376.687640757984,377.5212460674768,380.75136469628575,379.960693359375
251,382.80699422672,378.74937684146306,381.533565273824,378.085328864992,379.713341671136,379.558114150112,376.854851143392,377.53529216377945,380.8240555146987,380.0902099609375
252,383.20988190752,378.7679895872408,381.703887570656,378.043774846688,379.845603804896,379.667755353824,376.969247114976,377.54933826008204,380.8895203383543,380.1816101074219
253,383.55229337472,378.7866023330185,381.927467566816,377.97843624112,379.992467883744,379.793229530848,377.059886024416,377.56338435638463,380.94064150611035,380.2841796875
254,383.84164415072,378.80521507879627,382.135937058528,377.88617203888,380.154353862368,379.933441443552,377.178093307616,377.5774304526872,380.98708978580345,380.37939453125
